Questions,Answer
What medications are used to treat GERD?,"'Treatment of GERD aims at controlling symptoms, healing esophagitis (if present), and preventing recurrent esophagitis or other complications. The standard medications include:''Proton pump inhibitors'':''H2 blockers:''Antacids:'' These provide relief more quickly than most other medicines by neutralizing the digestive acids in the stomach and esophagus.''Prokinetic agents:'' These medicines help empty the stomach of its contents so that they do not flow back towards the esophagus. They can also improve muscle tone in the esophagus. The only one approved for use in the United States is ''metoclopramide'' (''Reglan'').' Omeprazole (Prilosec, Prilosec OTC, Zegerid) Lansoprazole (Prevacid) Pantoprazole (Protonix) Famotidine (Pepcid, Pepcid AC) Cimetidine (Tagamet, Tagamet HB) Aluminum hydroxide gel (Alternagel, Amphojel) Calcium carbonate (Alka-Seltzer, Tums) Magnesium hydroxide (Milk of Magnesia)"
About rubella,"'Rubella'', sometimes called German ''measles'' or three-day ''measles'', is a ''contagious'' disease caused by a virus. The infection is usually mild with ''fever'' and ''rash''.' "
Symptoms,"'Rubella'' usually causes the following symptoms in children:''These symptoms last 2 or 3 days.''Older children and adults may also have swollen glands and symptoms like a ''cold'' before the rash appears. Aching joints occur in many cases, especially among young women.''About half of the people who get ''rubella'' do not have symptoms.'   Rash that starts on the face and spreads to the rest of the body Low fever (less than 101 degrees)"
Complications,"'Birth defects'' if acquired by a ''pregnant'' woman: deafness, ''cataracts'', ''heart'' defects, mental retardation, and ''liver'' and spleen damage (at least a 20% chance of damage to the fetus if a woman is infected early in ''pregnancy'').' "
Transmission,"'Spread by contact with an infected person, through ''coughing'' and ''sneezing''.' "
Prevention,'Rubella ''vaccine'' (contained in MMR vaccine) can prevent this disease.' 
Does my child need this vaccine?,"'Children should get 2 doses of MMR vaccine:''These are the recommended ages. But children can get the second dose at any age, as long as it is at least 28 days after the first dose.' The first dose at 12-15 months of age The second dose at 4-6 years of age"
"As an adult, do I need this vaccine?","'You do NOT need the measles, ''mumps'', rubella vaccine (MMR) if:''You SHOULD get the measles vaccine if you are not among the categories listed above, and' You had blood tests that show you are immune to measles, mumps, and rubella. You are a man born before 1957. You are a woman born before 1957 who is sure she is not having more children, has already had rubella vaccine, or has had a positive rubella test. You already had two doses of MMR or one dose of MMR plus a second dose of measles vaccine. You already had one dose of MMR and are not at high risk of measles or mumps exposure. You are a college student, trade school student, or other student beyond high school. You work in a hospital or other medical facility. You travel internationally, or are a passenger on a cruise ship. You are a woman of childbearing age."
What is gestational diabetes?,"'Gestational diabetes is diabetes, or ''high blood sugar'' levels, that develops during pregnancy. It occurs in about 4% of all ''pregnancies''. Gestational diabetes usually is diagnosed in the later ''stages of pregnancy'', and often occurs in women who have no prior history of diabetes.' "
How can gestational diabetes affect your baby?,"'Women with gestational diabetes who receive proper care typically go on to deliver healthy ''babies''. However, if you have persistently elevated blood glucose levels throughout pregnancy, the fetus will also have elevated blood glucose levels. High blood glucose can cause the fetus to be larger than normal, possibly making delivery more complicated. The baby is also at risk for having low blood glucose (hypoglycemia) immediately after birth.''Other serious complications of poorly controlled gestational diabetes in the ''newborn'' can include''The baby is also at a greater risk of becoming ''overweight'' and developing ''type 2 diabetes'' later in life.''If diabetes is present in an early pregnancy, there is an increased risk of ''birth defects'' and ''miscarriage'' compared to that of mothers without diabetes.' a greater risk of jaundice, an increased risk for respiratory distress syndrome, and a higher chance of dying before or following birth."
